CTD,20011220WHPOSIOKJU
#Software Version: CTD_Exchange_Encode_v1.0f (Diggs)
#SUMFILE_NAME:     a16ssu.txt
#SUMFILE_MOD_DATE: Thu Dec 20 10:42:40 2001
#CTDFILE_NAME:     A16S0277.WCT
#CTDFILE_MOD_DATE: Thu Dec 20 10:43:17 2001
#DEPTH_TYPE      : COR
#EVENT_CODE      : BO
NUMBER_HEADERS = 10
EXPOCODE = 318MSAVE5
SECT = A16S
STNNBR =   277
CASTNO =     1
DATE = 19890217
TIME =  0216
LATITUDE =  -53.5283
LONGITUDE =  -36.1383
DEPTH =  2061
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,
DBAR,,IPTS-90,,PSS-78,,ML/L,,
      0.0,2,   2.4081,2,  33.8516,2,      7.6,2
      2.0,2,   2.4079,2,  33.8512,2,      7.6,2
      4.0,2,   2.4078,2,  33.8509,2,      7.6,2
      6.0,2,   2.4073,2,  33.8512,2,      7.6,2
      8.0,2,   2.4076,2,  33.8514,2,      7.6,2
     10.0,2,   2.4081,2,  33.8508,2,      7.6,2
     12.0,2,   2.4084,2,  33.8510,2,      7.6,2
     14.0,2,   2.4083,2,  33.8518,2,      7.6,2
     16.0,2,   2.4081,2,  33.8515,2,      7.6,2
     18.0,2,   2.4083,2,  33.8514,2,      7.5,2
     20.0,2,   2.4083,2,  33.8513,2,      7.6,2
     22.0,2,   2.4084,2,  33.8516,2,      7.6,2
     24.0,2,   2.4093,2,  33.8509,2,      7.6,2
     26.0,2,   2.4096,2,  33.8507,2,      7.6,2
     28.0,2,   2.4071,2,  33.8514,2,      7.6,2
     30.0,2,   2.4087,2,  33.8509,2,      7.6,2
     32.0,2,   2.4059,2,  33.8516,2,      7.6,2
     34.0,2,   2.4011,2,  33.8513,2,      7.6,2
     36.0,2,   2.4004,2,  33.8520,2,      7.6,2
     38.0,2,   2.3978,2,  33.8522,2,      7.6,2
     40.0,2,   2.3692,2,  33.8531,2,      7.6,2
     42.0,2,   2.3672,2,  33.8517,2,      7.6,2
     44.0,2,   2.3509,2,  33.8517,2,      7.6,2
     46.0,2,   2.3409,2,  33.8516,2,      7.6,2
     48.0,2,   2.3361,2,  33.8528,2,      7.6,2
     50.0,2,   2.3267,2,  33.8517,2,      7.6,2
     52.0,2,   2.3036,2,  33.8539,2,      7.5,2
     54.0,2,   2.2952,2,  33.8534,2,      7.6,2
     56.0,2,   2.2679,2,  33.8568,2,      7.6,2
     58.0,2,   2.2360,2,  33.8557,2,      7.6,2
     60.0,2,   2.2254,2,  33.8547,2,      7.6,2
     62.0,2,   2.2099,2,  33.8573,2,      7.5,2
     64.0,2,   2.0806,2,  33.8742,2,      7.5,2
     66.0,2,   1.9688,2,  33.8797,2,      7.5,2
     68.0,2,   1.8459,2,  33.8870,2,      7.5,2
     70.0,2,   1.9421,2,  33.8820,2,      7.5,2
     72.0,2,   1.7814,2,  33.9190,2,      7.5,2
     74.0,2,   1.5497,2,  33.9162,2,      7.5,2
     76.0,2,   1.1590,2,  33.9417,2,      7.5,2
     78.0,2,   1.5163,2,  33.8859,2,      7.4,2
     80.0,2,   1.0742,2,  34.0116,2,      7.4,2
     82.0,2,   0.5278,2,  34.0092,2,      7.4,2
     84.0,2,   0.4352,2,  33.9854,2,      7.3,2
     86.0,2,   0.4117,2,  33.9880,2,      7.2,2
     88.0,2,   0.4357,2,  33.9888,2,      7.1,2
     90.0,2,   0.4261,2,  33.9984,2,      7.0,2
     92.0,2,   0.3547,2,  34.0033,2,      7.0,2
     94.0,2,   0.3156,2,  34.0096,2,      6.9,2
     96.0,2,   0.3036,2,  34.0186,2,      6.8,2
     98.0,2,   0.3303,2,  34.0119,2,      6.8,2
    100.0,2,   0.3428,2,  34.0228,2,      6.7,2
    102.0,2,   0.3708,2,  34.0497,2,      6.7,2
    104.0,2,   0.3921,2,  34.0626,2,      6.6,2
    106.0,2,   0.3914,2,  34.0563,2,      6.6,2
    108.0,2,   0.4581,2,  34.0816,2,      6.5,2
    110.0,2,   0.4772,2,  34.0867,2,      6.4,2
    112.0,2,   0.4801,2,  34.0897,2,      6.4,2
    114.0,2,   0.4954,2,  34.0880,2,      6.3,2
    116.0,2,   0.5240,2,  34.0968,2,      6.3,2
    118.0,2,   0.5320,2,  34.1006,2,      6.3,2
    120.0,2,   0.5660,2,  34.1052,2,      6.2,2
    122.0,2,   0.6030,2,  34.1104,2,      6.2,2
    124.0,2,   0.6557,2,  34.1186,2,      6.2,2
    126.0,2,   0.6602,2,  34.1220,2,      6.2,2
    128.0,2,   0.7566,2,  34.1435,2,      6.1,2
    130.0,2,   0.7584,2,  34.1500,2,      6.0,2
    132.0,2,   0.7708,2,  34.1531,2,      6.0,2
    134.0,2,   0.8229,2,  34.1644,2,      6.0,2
    136.0,2,   0.7725,2,  34.1498,2,      5.9,2
    138.0,2,   0.8678,2,  34.1647,2,      5.9,2
    140.0,2,   0.8918,2,  34.1807,2,      5.9,2
    142.0,2,   0.8949,2,  34.1838,2,      5.9,2
    144.0,2,   0.9464,2,  34.1887,2,      5.8,2
    146.0,2,   1.0011,2,  34.2057,2,      5.8,2
    148.0,2,   1.0352,2,  34.2162,2,      5.8,2
    150.0,2,   1.0774,2,  34.2249,2,      5.8,2
    152.0,2,   1.2002,2,  34.2488,2,      5.7,2
    154.0,2,   1.2551,2,  34.2545,2,      5.6,2
    156.0,2,   1.3251,2,  34.2665,2,      5.6,2
    158.0,2,   1.3292,2,  34.2733,2,      5.5,2
    160.0,2,   1.3260,2,  34.2729,2,      5.5,2
    162.0,2,   1.3284,2,  34.2715,2,      5.4,2
    164.0,2,   1.3374,2,  34.2741,2,      5.4,2
    166.0,2,   1.3475,2,  34.2748,2,      5.3,2
    168.0,2,   1.3676,2,  34.2795,2,      5.3,2
    170.0,2,   1.3748,2,  34.2823,2,      5.3,2
    172.0,2,   1.3891,2,  34.2813,2,      5.3,2
    174.0,2,   1.4220,2,  34.2901,2,      5.3,2
    176.0,2,   1.4742,2,  34.2987,2,      5.2,2
    178.0,2,   1.4797,2,  34.3054,2,      5.2,2
    180.0,2,   1.5263,2,  34.3091,2,      5.2,2
    182.0,2,   1.5690,2,  34.3248,2,      5.2,2
    184.0,2,   1.5749,2,  34.3312,2,      5.1,2
    186.0,2,   1.5825,2,  34.3277,2,      5.1,2
    188.0,2,   1.6208,2,  34.3435,2,      5.1,2
    190.0,2,   1.6233,2,  34.3489,2,      5.0,2
    192.0,2,   1.6269,2,  34.3551,2,      5.0,2
    194.0,2,   1.6236,2,  34.3535,2,      5.0,2
    196.0,2,   1.6284,2,  34.3554,2,      5.0,2
    198.0,2,   1.6307,2,  34.3612,2,      4.9,2
    200.0,2,   1.6305,2,  34.3639,2,      4.9,2
    202.0,2,   1.6293,2,  34.3647,2,      4.9,2
    204.0,2,   1.6295,2,  34.3654,2,      4.9,2
    206.0,2,   1.6288,2,  34.3667,2,      4.9,2
    208.0,2,   1.6290,2,  34.3667,2,      4.8,2
    210.0,2,   1.6290,2,  34.3671,2,      4.8,2
    212.0,2,   1.6280,2,  34.3676,2,      4.8,2
    214.0,2,   1.6272,2,  34.3674,2,      4.8,2
    216.0,2,   1.6295,2,  34.3684,2,      4.8,2
    218.0,2,   1.6307,2,  34.3687,2,      4.8,2
    220.0,2,   1.6315,2,  34.3698,2,      4.8,2
    222.0,2,   1.6373,2,  34.3716,2,      4.8,2
    224.0,2,   1.6366,2,  34.3710,2,      4.8,2
    226.0,2,   1.6521,2,  34.3776,2,      4.8,2
    228.0,2,   1.6625,2,  34.3804,2,      4.8,2
    230.0,2,   1.6665,2,  34.3835,2,      4.8,2
    232.0,2,   1.6617,2,  34.3845,2,      4.8,2
    234.0,2,   1.6624,2,  34.3847,2,      4.8,2
    236.0,2,   1.6761,2,  34.3917,2,      4.7,2
    238.0,2,   1.6826,2,  34.3969,2,      4.7,2
    240.0,2,   1.6941,2,  34.4019,2,      4.7,2
    242.0,2,   1.6975,2,  34.4048,2,      4.7,2
    244.0,2,   1.7048,2,  34.4023,2,      4.7,2
    246.0,2,   1.7388,2,  34.4150,2,      4.6,2
    248.0,2,   1.7488,2,  34.4185,2,      4.6,2
    250.0,2,   1.7581,2,  34.4219,2,      4.6,2
    252.0,2,   1.7712,2,  34.4237,2,      4.6,2
    254.0,2,   1.7773,2,  34.4265,2,      4.6,2
    256.0,2,   1.7836,2,  34.4307,2,      4.6,2
    258.0,2,   1.7940,2,  34.4319,2,      4.5,2
    260.0,2,   1.7949,2,  34.4346,2,      4.5,2
    262.0,2,   1.7942,2,  34.4343,2,      4.5,2
    264.0,2,   1.7960,2,  34.4345,2,      4.5,2
    266.0,2,   1.7937,2,  34.4340,2,      4.5,2
    268.0,2,   1.7935,2,  34.4342,2,      4.5,2
    270.0,2,   1.8006,2,  34.4330,2,      4.5,2
    272.0,2,   1.8009,2,  34.4352,2,      4.5,2
    274.0,2,   1.8256,2,  34.4411,2,      4.5,2
    276.0,2,   1.8338,2,  34.4447,2,      4.5,2
    278.0,2,   1.8474,2,  34.4488,2,      4.5,2
    280.0,2,   1.8580,2,  34.4522,2,      4.5,2
    282.0,2,   1.8893,2,  34.4630,2,      4.5,2
    284.0,2,   1.9020,2,  34.4728,2,      4.5,2
    286.0,2,   1.8776,2,  34.4590,2,      4.4,2
    288.0,2,   1.9047,2,  34.4703,2,      4.4,2
    290.0,2,   1.9086,2,  34.4754,2,      4.4,2
    292.0,2,   1.9035,2,  34.4753,2,      4.4,2
    294.0,2,   1.9073,2,  34.4760,2,      4.4,2
    296.0,2,   1.9123,2,  34.4806,2,      4.4,2
    298.0,2,   1.9126,2,  34.4832,2,      4.4,2
    300.0,2,   1.9125,2,  34.4848,2,      4.3,2
    302.0,2,   1.9120,2,  34.4852,2,      4.3,2
    304.0,2,   1.9098,2,  34.4882,2,      4.3,2
    306.0,2,   1.9088,2,  34.4905,2,      4.3,2
    308.0,2,   1.9086,2,  34.4920,2,      4.3,2
    310.0,2,   1.9073,2,  34.4936,2,      4.3,2
    312.0,2,   1.9017,2,  34.4969,2,      4.3,2
    314.0,2,   1.9024,2,  34.4972,2,      4.3,2
    316.0,2,   1.9077,2,  34.5012,2,      4.3,2
    318.0,2,   1.9124,2,  34.5021,2,      4.3,2
    320.0,2,   1.9151,2,  34.5027,2,      4.3,2
    322.0,2,   1.9133,2,  34.5040,2,      4.3,2
    324.0,2,   1.9135,2,  34.5032,2,      4.3,2
    326.0,2,   1.9172,2,  34.5038,2,      4.3,2
    328.0,2,   1.9199,2,  34.5052,2,      4.3,2
    330.0,2,   1.9221,2,  34.5082,2,      4.3,2
    332.0,2,   1.9225,2,  34.5074,2,      4.3,2
    334.0,2,   1.9311,2,  34.5094,2,      4.3,2
    336.0,2,   1.9461,2,  34.5160,2,      4.3,2
    338.0,2,   1.9462,2,  34.5209,2,      4.3,2
    340.0,2,   1.9445,2,  34.5212,2,      4.2,2
    342.0,2,   1.9485,2,  34.5262,2,      4.2,2
    344.0,2,   1.9481,2,  34.5277,2,      4.2,2
    346.0,2,   1.9463,2,  34.5272,2,      4.2,2
    348.0,2,   1.9461,2,  34.5305,2,      4.2,2
    350.0,2,   1.9463,2,  34.5314,2,      4.2,2
    352.0,2,   1.9457,2,  34.5328,2,      4.2,2
    354.0,2,   1.9452,2,  34.5343,2,      4.2,2
    356.0,2,   1.9453,2,  34.5345,2,      4.2,2
    358.0,2,   1.9430,2,  34.5385,2,      4.2,2
    360.0,2,   1.9356,2,  34.5414,2,      4.2,2
    362.0,2,   1.9318,2,  34.5433,2,      4.2,2
    364.0,2,   1.9298,2,  34.5441,2,      4.2,2
    366.0,2,   1.9226,2,  34.5493,2,      4.2,2
    368.0,2,   1.9255,2,  34.5524,2,      4.2,2
    370.0,2,   1.9291,2,  34.5536,2,      4.2,2
